單字	粵拼	聲母_定	韻母_定	聲調_定	IPA	聲母_定	韻母_定	聲調_定	備註
淬		s	ui	6		s	ui	32	
淑		s	uk	8		s	ʊk	32	
孰		s	uk	8		s	ʊk	32	
塾		s	uk	8		s	ʊk	32	
熟		s	uk	8		s	ʊk	32	
蜀		s	uk	8		s	ʊk	32	
屬		s	uk	8		s	ʊk	32	屬於
贖		s	uk	8		s	ʊk	32	
夙		s	uk	7A		s	ʊk	45	
宿		s	uk	7A		s	ʊk	45	住宿
肅		s	uk	7A		s	ʊk	45	
縮		s	uk	7A		s	ʊk	45	
叔		s	uk	7A		s	ʊk	45	
倏		s	uk	7A		s	ʊk	45	
粟		s	uk	7A		s	ʊk	45	
痠		s	un	1		s	un	23	
酸		s	un	1		s	un	23	
蒜		s	un	1		s	un	23	
算		s	un	1		s	un	23	
蒜		s	un	5		s	un	21	蒜子，變調
嵩		s	ung	1		s	ʊŋ	23	
從		s	ung	1		s	ʊŋ	23	
鬆		s	ung	1		s	ʊŋ	23	
宋		s	ung	1		s	ʊŋ	23	
送		s	ung	1		s	ʊŋ	23	
忪		s	ung	1		s	ʊŋ	23	惺忪
悚		s	ung	2		s	ʊŋ	45	
慫		s	ung	2		s	ʊŋ	45	
聳		s	ung	2		s	ʊŋ	45	
崇		s	ung	4		s	ʊŋ	22	
索		s	uuk	7A		s	uk	45	
數		s	uuk	7B		s	uk	23	數見不鮮
朔		s	uuk	7B		s	uk	23	
塑		s	uuk	7B		s	uk	23	塑料
索		s	uuk	7B		s	uk	23	
霜		s	uung	1		s	uŋ	23	
雙		s	uung	1		s	uŋ	23	
桑		s	uung	1		s	uŋ	23	
喪		s	uung	1		s	uŋ	23	
爽		s	uung	2		s	uŋ	45	
賞		s	uung	2		s	uŋ	45	
嗓		s	uung	2		s	uŋ	45	
宣		s	yun	1		s	yn	23	
渲		s	yun	1		s	yn	23	
雋		s	yun	1		s	yn	23	
飧		s	yun	1		s	yn	23	
選		s	yun	2		s	yn	45	
船		s	yun	4		s	yn	22	
旋		s	yun	4		s	yn	22	
旋		s	yun	6		s	yn	32	
舌		s	yut	8		s	yt	32	
雪		s	yut	7A		s	yt	45	白雪雪
雪		s	yut	7B		s	yt	23	
划		w	aa	1		w	a	23	划船
譁		w	aa	1		w	a	23	
窪		w	aa	1		w	a	23	
蛙		w	aa	1		w	a	23	
娃		w	aa	1		w	a	23	
哇		w	aa	1		w	a	23	
嘩		w	aa	1		w	a	23	
媧		w	aa	1		w	a	23	
蝸		w	aa	1		w	a	23	
鍋		w	aa	1		w	a	23	
渦		w	aa	1		w	a	23	漩渦
窩		w	aa	1		w	a	23	
華		w	aa	4		w	a	22	中華
樺		w	aa	4		w	a	22	
嘩		w	aa	4		w	a	22	
禾		w	aa	4		w	a	22	
和		w	aa	4		w	a	22	和諧
華		w	aa	6		w	a	32	華山
話		w	aa	6		w	a	32	
畫		w	aa	6		w	a	32	
和		w	aa	6		w	a	32	唱和
禍		w	aa	6		w	a	32	
歪		w	aai	1		w	ai	23	
淮		w	aai	4		w	ai	22	
槐		w	aai	4		w	ai	22	
懷		w	aai	4		w	ai	22	
踝		w	aai	5		w	ai	21	
壞		w	aai	6		w	ai	32	
挽		w	aan	1		w	an	23	
輓		w	aan	1		w	an	23	
彎		w	aan	1		w	an	23	
灣		w	aan	1		w	an	23	
玩		w	aan	2		w	an	45	去玩
灣		w	aan	4		w	an	22	南灣，地名
寰		w	aan	4		w	an	22	
環		w	aan	4		w	an	22	
鬟		w	aan	4		w	an	22	
頑		w	aan	4		w	an	22	頑固
嬛		w	aan	4		w	an	22	嫏嬛
幻		w	aan	6		w	an	32	
患		w	aan	6		w	an	32	
挖		w	aat	7B		w	at	23	
畫		w	ak	8		w	ɐk	32	畫圖
劃		w	ak	8		w	ɐk	32	
或		w	ak	8		w	ɐk	32	
惑		w	ak	8		w	ɐk	32	
獲		w	ak	8		w	ɐk	32	
穫		w	ak	8		w	ɐk	32	
允		w	an	1		w	ɐn	23	
隕		w	an	1		w	ɐn	23	
醞		w	an	1		w	ɐn	23	
蘊		w	an	1		w	ɐn	23	
溫		w	an	1		w	ɐn	23	
塭		w	an	1		w	ɐn	23	
允		w	an	2		w	ɐn	45	姓氏
尹		w	an	2		w	ɐn	45	姓氏
穩		w	an	2		w	ɐn	45	
勻		w	an	4		w	ɐn	22	
云		w	an	4		w	ɐn	22	
芸		w	an	4		w	ɐn	22	
耘		w	an	4		w	ɐn	22	
雲		w	an	4		w	ɐn	22	
渾		w	an	4		w	ɐn	22	渾人，雄渾
魂		w	an	4		w	ɐn	22	
暈		w	an	4		w	ɐn	22	頭暈
尹		w	an	5		w	ɐn	21	
隕		w	an	5		w	ɐn	21	
暈		w	an	6		w	ɐn	32	日暈
運		w	an	6		w	ɐn	32	
韻		w	an	6		w	ɐn	32	
渾		w	an	6		w	ɐn	32	
混		w	an	6		w	ɐn	32	
汪		w	ang	1		w	ɐŋ	23	
枉		w	ang	2		w	ɐŋ	45	
宏		w	ang	4		w	ɐŋ	22	
閎		w	ang	4		w	ɐŋ	22	
弘		w	ang	4		w	ɐŋ	22	
橫		w	ang	4		w	ɐŋ	22	
竑		w	ang	4		w	ɐŋ	22	
王		w	ang	4		w	ɐŋ	22	國王
皇		w	ang	4		w	ɐŋ	22	
凰		w	ang	4		w	ɐŋ	22	
黃		w	ang	4		w	ɐŋ	22	
徨		w	ang	4		w	ɐŋ	22	
惶		w	ang	4		w	ɐŋ	22	
煌		w	ang	4		w	ɐŋ	22	
潢		w	ang	4		w	ɐŋ	22	
簧		w	ang	4		w	ɐŋ	22	
磺		w	ang	4		w	ɐŋ	22	
往		w	ang	5		w	ɐŋ	21	
王		w	ang	6		w	ɐŋ	32	王天下
旺		w	ang	6		w	ɐŋ	32	
核		w	at	5		w	ɐt	21	
鷸		w	at	8		w	ɐt	32	
核		w	at	8		w	ɐt	32	
屈		w	at	7A		w	ɐt	45	
尉		w	at	7A		w	ɐt	45	
鬱		w	at	7A		w	ɐt	45	
熨		w	at	7A		w	ɐt	45	熨貼
窟		w	at	7A		w	ɐt	45	
穢		w	ei	1		w	ei	23	
委		w	ei	1		w	ei	23	虛與委蛇，委委佗佗
威		w	ei	1		w	ei	23	
畏		w	ei	1		w	ei	23	
尉		w	ei	1		w	ei	23	
蔚		w	ei	1		w	ei	23	
慰		w	ei	1		w	ei	23	
喂		w	ei	1		w	ei	23	
餵		w	ei	1		w	ei	23	
毀		w	ei	2		w	ei	45	
逶		w	ei	2		w	ei	45	
萎		w	ei	2		w	ei	45	枯萎
委		w	ei	2		w	ei	45	委託
喟		w	ei	2		w	ei	45	
卉		w	ei	2		w	ei	45	
偉		w	ei	2		w	ei	45	
葦		w	ei	2		w	ei	45	
瑋		w	ei	2		w	ei	45	
煒		w	ei	2		w	ei	45	
緯		w	ei	2		w	ei	45	
爲		w	ei	4		w	ei	22	人爲
唯		w	ei	4		w	ei	22	
惟		w	ei	4		w	ei	22	
維		w	ei	4		w	ei	22	
遺		w	ei	4		w	ei	22	遺失
帷		w	ei	4		w	ei	22	
韋		w	ei	4		w	ei	22	
圍		w	ei	4		w	ei	22	
違		w	ei	4		w	ei	22	
桅		w	ei	4		w	ei	22	
偉		w	ei	5		w	ei	21	
葦		w	ei	5		w	ei	21	
瑋		w	ei	5		w	ei	21	
煒		w	ei	5		w	ei	21	
惠		w	ei	6		w	ei	32	
慧		w	ei	6		w	ei	32	
蕙		w	ei	6		w	ei	32	
衛		w	ei	6		w	ei	32	
爲		w	ei	6		w	ei	32	爲何
彗		w	ei	6		w	ei	32	
遺		w	ei	6		w	ei	32	贈遺
位		w	ei	6		w	ei	32	
諱		w	ei	6		w	ei	32	
胃		w	ei	6		w	ei	32	
渭		w	ei	6		w	ei	32	
蝟		w	ei	6		w	ei	32	
謂		w	ei	6		w	ei	32	
域		w	ik	8		w	ɪk	32	
還		w	in	4		w	in	22	
扔		w	ing	2		w	ɪŋ	45	
榮		w	ing	4		w	ɪŋ	22	
嶸		w	ing	4		w	ɪŋ	22	
永		w	ing	5		w	ɪŋ	21	
泳		w	ing	6		w	ɪŋ	32	
詠		w	ing	6		w	ɪŋ	32	
潁		w	ing	6		w	ɪŋ	32	
穎		w	ing	6		w	ɪŋ	32	
猾		w	it	8		w	it	32	
滑		w	it	8		w	it	32	光滑
喔		w	u	1		w	u	23	
汙		w	u	1		w	u	23	
烏		w	u	1		w	u	23	
嗚		w	u	1		w	u	23	
惡		w	u	1		w	u	23	可惡
污		w	u	1		w	u	23	
滸		w	u	2		w	u	45	
塢		w	u	2		w	u	45	山塢
摀		w	u	2		w	u	45	
狐		w	u	4		w	u	22	
弧		w	u	4		w	u	22	
胡		w	u	4		w	u	22	
壺		w	u	4		w	u	22	
葫		w	u	4		w	u	22	
湖		w	u	4		w	u	22	
瑚		w	u	4		w	u	22	
糊		w	u	4		w	u	22	
蝴		w	u	4		w	u	22	
鬍		w	u	4		w	u	22	
芋		w	u	5		w	u	21	變調
芋		w	u	6		w	u	32	
瓠		w	u	6		w	u	32	
互		w	u	6		w	u	32	
護		w	u	6		w	u	32	
戶		w	u	6		w	u	32	
扈		w	u	6		w	u	32	
滬		w	u	6		w	u	32	
偎		w	ui	1		w	ui	23	
徊		w	ui	4		w	ui	22	
回		w	ui	4		w	ui	22	
迴		w	ui	4		w	ui	22	
洄		w	ui	4		w	ui	22	
會		w	ui	5		w	ui	21	會游泳
彙		w	ui	6		w	ui	32	
會		w	ui	6		w	ui	32	會計
匯		w	ui	6		w	ui	32	
浣		w	un	2		w	un	45	
惋		w	un	2		w	un	45	
腕		w	un	2		w	un	45	
碗		w	un	2		w	un	45	
援		w	un	4		w	un	22	
湲		w	un	4		w	un	22	
桓		w	un	4		w	un	22	
渙		w	un	6		w	un	32	
瘓		w	un	6		w	un	32	
換		w	un	6		w	un	32	
緩		w	un	6		w	un	32	
奐		w	un	6		w	un	32	
喚		w	un	6		w	un	32	
煥		w	un	6		w	un	32	
玩		w	un	6		w	un	32	玩弄
活		w	ut	8		w	ut	32	
吒		z	aa	1		ʦ	a	23	哪吒
渣		z	aa	1		ʦ	a	23	
詐		z	aa	1		ʦ	a	23	
榨		z	aa	1		ʦ	a	23	
乍		z	aa	1		ʦ	a	23	
查		z	aa	1		ʦ	a	23	姓查
咱		z	aa	1		ʦ	a	23	
喳		z	aa	1		ʦ	a	23	
炸		z	aa	1		ʦ	a	23	
債		z	aai	1		ʦ	ai	23	
齋		z	aai	1		ʦ	ai	23	
仔		z	aai	2		ʦ	ai	45	豬仔
寨		z	aai	6		ʦ	ai	32	
湛		z	aam	1		ʦ	am	23	
蘸		z	aam	1		ʦ	am	23	
斬		z	aam	2		ʦ	am	45	
眨		z	aam	2		ʦ	am	45	
嶄		z	aam	2		ʦ	am	45	
站		z	aam	6		ʦ	am	32	
暫		z	aam	6		ʦ	am	32	
贊		z	aan	1		ʦ	an	23	
讚		z	aan	1		ʦ	an	23	
盞		z	aan	2		ʦ	an	45	
轉		z	aan	2		ʦ	an	45	語流變讀
綻		z	aan	6		ʦ	an	32	
棧		z	aan	6		ʦ	an	32	
撰		z	aan	6		ʦ	an	32	
賺		z	aan	6		ʦ	an	32	
習		z	aap	8		ʦ	ap	32	
襲		z	aap	8		ʦ	ap	32	
集		z	aap	8		ʦ	ap	32	
雜		z	aap	8		ʦ	ap	32	
閘		z	aap	8		ʦ	ap	32	
砸		z	aap	8		ʦ	ap	32	
鍘		z	aap	8		ʦ	ap	32	
什		z	aap	8		ʦ	ap	32	什錦
砸		z	aap	7B		ʦ	ap	23	
扎		z	aat	7B		ʦ	at	23	
紮		z	aat	7B		ʦ	at	23	
札		z	aat	7B		ʦ	at	23	
軋		z	aat	7B		ʦ	at	23	
罩		z	aau	1		ʦ	au	23	
遭		z	aau	1		ʦ	au	23	
糟		z	aau	1		ʦ	au	23	
蹧		z	aau	1		ʦ	au	23	
灶		z	aau	1		ʦ	au	23	
肘		z	aau	2		ʦ	au	45	
嘲		z	aau	2		ʦ	au	45	
抓		z	aau	2		ʦ	au	45	
爪		z	aau	2		ʦ	au	45	
找		z	aau	2		ʦ	au	45	
早		z	aau	2		ʦ	au	45	
蚤		z	aau	2		ʦ	au	45	
棗		z	aau	2		ʦ	au	45	
藻		z	aau	2		ʦ	au	45	
罩		z	aau	5		ʦ	au	21	
驟		z	aau	6		ʦ	au	32	
造		z	aau	6		ʦ	au	32	製造
皂		z	aau	6		ʦ	au	32	
擲		z	ak	8		ʦ	ɐk	32	
擇		z	ak	8		ʦ	ɐk	32	
澤		z	ak	8		ʦ	ɐk	32	
宅		z	ak	8		ʦ	ɐk	32	
摘		z	ak	8		ʦ	ɐk	32	
則		z	ak	7A		ʦ	ɐk	45	
側		z	ak	7A		ʦ	ɐk	45	
鯽		z	ak	7A		ʦ	ɐk	45	鯽魚，白讀
鰂		z	ak	7A		ʦ	ɐk	45	鯽魚
嘖		z	ak	7A		ʦ	ɐk	45	
蚱		z	ak	7A		ʦ	ɐk	45	
窄		z	ak	7A		ʦ	ɐk	45	
責		z	ak	7A		ʦ	ɐk	45	
仄		z	ak	7A		ʦ	ɐk	45	
浸		z	am	1		ʦ	ɐm	23	
針		z	am	1		ʦ	ɐm	23	
斟		z	am	1		ʦ	ɐm	23	
枕		z	am	1		ʦ	ɐm	23	枕戈待旦
枕		z	am	2		ʦ	ɐm	45	枕頭
怎		z	am	2		ʦ	ɐm	45	
針		z	am	5		ʦ	ɐm	21	打針，變調
砧		z	am	5		ʦ	ɐm	21	砧板
朕		z	am	6		ʦ	ɐm	32	
俊		z	an	1		ʦ	ɐn	23	
駿		z	an	1		ʦ	ɐn	23	
津		z	an	1		ʦ	ɐn	23	
晉		z	an	1		ʦ	ɐn	23	
進		z	an	1		ʦ	ɐn	23	
竣		z	an	1		ʦ	ɐn	23	
峻		z	an	1		ʦ	ɐn	23	
肫		z	an	1		ʦ	ɐn	23	
諄		z	an	1		ʦ	ɐn	23	
真		z	an	1		ʦ	ɐn	23	
振		z	an	1		ʦ	ɐn	23	
震		z	an	1		ʦ	ɐn	23	
賑		z	an	1		ʦ	ɐn	23	
屯		z	an	1		ʦ	ɐn	23	
珍		z	an	1		ʦ	ɐn	23	
鎮		z	an	1		ʦ	ɐn	23	
雋		z	an	1		ʦ	ɐn	23	
圳		z	an	1		ʦ	ɐn	23	
尊		z	an	1		ʦ	ɐn	23	
鱒		z	an	1		ʦ	ɐn	23	
准		z	an	2		ʦ	ɐn	45	
準		z	an	2		ʦ	ɐn	45	
盡		z	an	6		ʦ	ɐn	32	
陣		z	an	6		ʦ	ɐn	32	
儘		z	an	6		ʦ	ɐn	32	
曾		z	ang	1		ʦ	ɐŋ	23	曾孫
增		z	ang	1		ʦ	ɐŋ	23	
憎		z	ang	1		ʦ	ɐŋ	23	
睜		z	ang	1		ʦ	ɐŋ	23	
崢		z	ang	1		ʦ	ɐŋ	23	
爭		z	ang	1		ʦ	ɐŋ	23	
猙		z	ang	1		ʦ	ɐŋ	23	
箏		z	ang	1		ʦ	ɐŋ	23	
諍		z	ang	1		ʦ	ɐŋ	23	
僧		z	ang	1		ʦ	ɐŋ	23	
掙		z	ang	1		ʦ	ɐŋ	23	掙脫
贈		z	ang	6		ʦ	ɐŋ	32	
掙		z	ang	6		ʦ	ɐŋ	32	掙錢
汁		z	ap	7A		ʦ	ɐp	45	
執		z	ap	7A		ʦ	ɐp	45	
蟄		z	at	8		ʦ	ɐt	32	
嫉		z	at	8		ʦ	ɐt	32	
疾		z	at	8		ʦ	ɐt	32	
姪		z	at	8		ʦ	ɐt	32	
窒		z	at	8		ʦ	ɐt	32	
卒		z	at	7A		ʦ	ɐt	45	士卒
猝		z	at	7A		ʦ	ɐt	45	
質		z	at	7A		ʦ	ɐt	45	物質
怵		z	at	7A		ʦ	ɐt	45	
啾		z	au	1		ʦ	ɐu	23	
啁		z	au	1		ʦ	ɐu	23	
揪		z	au	1		ʦ	ɐu	23	
週		z	au	1		ʦ	ɐu	23	
酒		z	au	2		ʦ	ɐu	45	
袖		z	au	6		ʦ	ɐu	32	
就		z	au	6		ʦ	ɐu	32	
鷲		z	au	6		ʦ	ɐu	32	
擠		z	ei	1		ʦ	ei	23	
濟		z	ei	1		ʦ	ei	23	救濟
祭		z	ei	1		ʦ	ei	23	
際		z	ei	1		ʦ	ei	23	
劑		z	ei	1		ʦ	ei	23	
制		z	ei	1		ʦ	ei	23	
製		z	ei	1		ʦ	ei	23	
掣		z	ei	1		ʦ	ei	23	
姊		z	ei	2		ʦ	ei	45	姐姐，白讀
滯		z	ei	6		ʦ	ei	32	
蓆		z	ek	8		ʦ	ɛk	32	涼蓆
席		z	ek	8		ʦ	ɛk	32	涼席
蓆		z	ek	9		ʦ	ɛk	21	又音
席		z	ek	9		ʦ	ɛk	21	又音
脊		z	ek	7B		ʦ	ɛk	23	
炙		z	ek	7B		ʦ	ɛk	23	
隻		z	ek	7B		ʦ	ɛk	23	
瘠		z	ek	7B		ʦ	ɛk	23	
正		z	eng	1		ʦ	ɛŋ	23	好正，白讀
精		z	eng	1		ʦ	ɛŋ	23	好精，白讀
井		z	eng	2		ʦ	ɛŋ	45	
鄭		z	eng	6		ʦ	ɛŋ	32	
淨		z	eng	6		ʦ	ɛŋ	32	乾淨，白讀
阱		z	eng	6		ʦ	ɛŋ	32	陷阱，白讀
孜		z	i	1		ʦ	i	23	
滋		z	i	1		ʦ	i	23	
姿		z	i	1		ʦ	i	23	
資		z	i	1		ʦ	i	23	
諮		z	i	1		ʦ	i	23	
恣		z	i	1		ʦ	i	23	恣意
置		z	i	1		ʦ	i	23	
之		z	i	1		ʦ	i	23	
芝		z	i	1		ʦ	i	23	
識		z	i	1		ʦ	i	23	默而識之
志		z	i	1		ʦ	i	23	
誌		z	i	1		ʦ	i	23	
吱		z	i	1		ʦ	i	23	
氏		z	i	1		ʦ	i	23	月氏
支		z	i	1		ʦ	i	23	
枝		z	i	1		ʦ	i	23	
肢		z	i	1		ʦ	i	23	
漬		z	i	1		ʦ	i	23	
知		z	i	1		ʦ	i	23	知識
蜘		z	i	1		ʦ	i	23	
智		z	i	1		ʦ	i	23	
脂		z	i	1		ʦ	i	23	
至		z	i	1		ʦ	i	23	
摯		z	i	1		ʦ	i	23	
緻		z	i	1		ʦ	i	23	
胝		z	i	1		ʦ	i	23	
致		z	i	1		ʦ	i	23	
豬		z	i	1		ʦ	i	23	
著		z	i	1		ʦ	i	23	顯著
諸		z	i	1		ʦ	i	23	
株		z	i	1		ʦ	i	23	
蛛		z	i	1		ʦ	i	23	
駐		z	i	1		ʦ	i	23	
朱		z	i	1		ʦ	i	23	
侏		z	i	1		ʦ	i	23	
珠		z	i	1		ʦ	i	23	
注		z	i	1		ʦ	i	23	
蛀		z	i	1		ʦ	i	23	
註		z	i	1		ʦ	i	23	
鑄		z	i	1		ʦ	i	23	
茱		z	i	1		ʦ	i	23	
齊		z	i	1		ʦ	i	23	齊衰
藷		z	i	1		ʦ	i	23	藷蔗
茲		z	i	1		ʦ	i	23	在茲
銖		z	i	1		ʦ	i	23	
仔		z	i	2		ʦ	i	45	仔細
子		z	i	2		ʦ	i	45	
梓		z	i	2		ʦ	i	45	
紫		z	i	2		ʦ	i	45	
姊		z	i	2		ʦ	i	45	
徵		z	i	2		ʦ	i	45	古代五音之一
止		z	i	2		ʦ	i	45	
址		z	i	2		ʦ	i	45	
趾		z	i	2		ʦ	i	45	
祉		z	i	2		ʦ	i	45	
只		z	i	2		ʦ	i	45	
枳		z	i	2		ʦ	i	45	
咫		z	i	2		ʦ	i	45	
紙		z	i	2		ʦ	i	45	
旨		z	i	2		ʦ	i	45	
指		z	i	2		ʦ	i	45	
拄		z	i	2		ʦ	i	45	
主		z	i	2		ʦ	i	45	
祇		z	i	2		ʦ	i	45	同“只有”的“只”
煮		z	i	2		ʦ	i	45	
籽		z	i	2		ʦ	i	45	
寺		z	i	6		ʦ	i	32	
嗣		z	i	6		ʦ	i	32	
飼		z	i	6		ʦ	i	32	
巳		z	i	6		ʦ	i	32	
祀		z	i	6		ʦ	i	32	
耜		z	i	6		ʦ	i	32	
治		z	i	6		ʦ	i	32	
伺		z	i	6		ʦ	i	32	窺伺
字		z	i	6		ʦ	i	32	
自		z	i	6		ʦ	i	32	
稚		z	i	6		ʦ	i	32	
質		z	i	6		ʦ	i	32	人質
住		z	i	6		ʦ	i	32	
借		z	iaa	1		ʦ	ia	23	
遮		z	iaa	1		ʦ	ia	23	
蔗		z	iaa	1		ʦ	ia	23	
這		z	iaa	1		ʦ	ia	23	
姐		z	iaa	2		ʦ	ia	45	
者		z	iaa	2		ʦ	ia	45	
榭		z	iaa	6		ʦ	ia	32	
謝		z	iaa	6		ʦ	ia	32	
折		z	iaat	1		ʦ	iat	23	語氣助詞
朝		z	iaau	4		ʦ	iau	22	朝早
席		z	ik	8		ʦ	ɪk	32	席位
夕		z	ik	8		ʦ	ɪk	32	
汐		z	ik	8		ʦ	ɪk	32	
蓆		z	ik	8		ʦ	ɪk	32	
寂		z	ik	8		ʦ	ɪk	32	
藉		z	ik	8		ʦ	ɪk	32	
籍		z	ik	8		ʦ	ɪk	32	
值		z	ik	8		ʦ	ɪk	32	
植		z	ik	8		ʦ	ɪk	32	
直		z	ik	8		ʦ	ɪk	32	
殖		z	ik	8		ʦ	ɪk	32	
矽		z	ik	8		ʦ	ɪk	32	
績		z	ik	7A		ʦ	ɪk	45	
跡		z	ik	7A		ʦ	ɪk	45	
蹟		z	ik	7A		ʦ	ɪk	45	
積		z	ik	7A		ʦ	ɪk	45	
唧		z	ik	7A		ʦ	ɪk	45	
即		z	ik	7A		ʦ	ɪk	45	
織		z	ik	7A		ʦ	ɪk	45	
職		z	ik	7A		ʦ	ɪk	45	
仄		z	ik	7A		ʦ	ɪk	45	
即		z	ik	7B		ʦ	ɪk	23	又音
尖		z	im	1		ʦ	im	23	
漸		z	im	1		ʦ	im	23	漸車帷裳
佔		z	im	1		ʦ	im	23	
詹		z	im	1		ʦ	im	23	
瞻		z	im	1		ʦ	im	23	
占		z	im	1		ʦ	im	23	
粘		z	im	1		ʦ	im	23	
沾		z	im	1		ʦ	im	23	
漸		z	im	6		ʦ	im	32	逐漸
墊		z	in	1		ʦ	in	23	白讀
箋		z	in	1		ʦ	in	23	
濺		z	in	1		ʦ	in	23	濺濺
薦		z	in	1		ʦ	in	23	
煎		z	in	1		ʦ	in	23	
箭		z	in	1		ʦ	in	23	
荐		z	in	1		ʦ	in	23	
氈		z	in	1		ʦ	in	23	
顫		z	in	1		ʦ	in	23	
戰		z	in	1		ʦ	in	23	
餞		z	in	1		ʦ	in	23	
磚		z	in	1		ʦ	in	23	
剪		z	in	2		ʦ	in	45	
翦		z	in	2		ʦ	in	45	
闡		z	in	2		ʦ	in	45	
展		z	in	2		ʦ	in	45	
輾		z	in	2		ʦ	in	45	輾轉
濺		z	in	6		ʦ	in	32	飛濺
賤		z	in	6		ʦ	in	32	
菁		z	ing	1		ʦ	ɪŋ	23	
晶		z	ing	1		ʦ	ɪŋ	23	
睛		z	ing	1		ʦ	ɪŋ	23	
精		z	ing	1		ʦ	ɪŋ	23	
征		z	ing	1		ʦ	ɪŋ	23	
怔		z	ing	1		ʦ	ɪŋ	23	
正		z	ing	1		ʦ	ɪŋ	23	正月
政		z	ing	1		ʦ	ɪŋ	23	
貞		z	ing	1		ʦ	ɪŋ	23	
楨		z	ing	1		ʦ	ɪŋ	23	
禎		z	ing	1		ʦ	ɪŋ	23	
偵		z	ing	1		ʦ	ɪŋ	23	
癥		z	ing	1		ʦ	ɪŋ	23	
徵		z	ing	1		ʦ	ɪŋ	23	徵求
蒸		z	ing	1		ʦ	ɪŋ	23	
證		z	ing	1		ʦ	ɪŋ	23	
症		z	ing	1		ʦ	ɪŋ	23	
整		z	ing	2		ʦ	ɪŋ	45	
剩		z	ing	6		ʦ	ɪŋ	32	
淨		z	ing	6		ʦ	ɪŋ	32	
阱		z	ing	6		ʦ	ɪŋ	32	
靖		z	ing	6		ʦ	ɪŋ	32	
靜		z	ing	6		ʦ	ɪŋ	32	
浹		z	ip	7B		ʦ	ip	23	
褶		z	ip	7B		ʦ	ip	23	皺褶
接		z	ip	7B		ʦ	ip	23	
囁		z	ip	7B		ʦ	ip	23	
輒		z	ip	7B		ʦ	ip	23	
摺		z	ip	7B		ʦ	ip	23	
睫		z	it	8		ʦ	it	32	
截		z	it	8		ʦ	it	32	
捷		z	it	8		ʦ	it	32	
節		z	it	7A		ʦ	it	45	
癤		z	it	7B		ʦ	it	23	
節		z	it	7B		ʦ	it	23	
折		z	it	7B		ʦ	it	23	
浙		z	it	7B		ʦ	it	23	
哲		z	it	7B		ʦ	it	23	
櫛		z	it	7B		ʦ	it	23	
叕		z	it	7B		ʦ	it	23	
椒		z	iu	1		ʦ	iu	23	
焦		z	iu	1		ʦ	iu	23	
蕉		z	iu	1		ʦ	iu	23	
招		z	iu	1		ʦ	iu	23	
照		z	iu	1		ʦ	iu	23	
朝		z	iu	1		ʦ	iu	23	朝夕
礁		z	iu	1		ʦ	iu	23	
沼		z	iu	2		ʦ	iu	45	
召		z	iu	6		ʦ	iu	32	召喚
趙		z	iu	6		ʦ	iu	32	
著		z	iuuk	8		ʦ	iuk	32	著涼
雀		z	iuuk	9		ʦ	iuk	21	
爵		z	iuuk	7A		ʦ	iuk	45	
雀		z	iuuk	7A		ʦ	iuk	45	
雀		z	iuuk	7B		ʦ	iuk	23	
鵲		z	iuuk	7B		ʦ	iuk	23	
著		z	iuuk	7B		ʦ	iuk	23	著衫
勺		z	iuuk	7B		ʦ	iuk	23	
灼		z	iuuk	7B		ʦ	iuk	23	
酌		z	iuuk	7B		ʦ	iuk	23	
嚼		z	iuuk	7B		ʦ	iuk	23	
將		z	iuung	1		ʦ	iuŋ	23	將來
漿		z	iuung	1		ʦ	iuŋ	23	
醬		z	iuung	1		ʦ	iuŋ	23	
仗		z	iuung	1		ʦ	iuŋ	23	打仗
張		z	iuung	1		ʦ	iuŋ	23	
漲		z	iuung	1		ʦ	iuŋ	23	
帳		z	iuung	1		ʦ	iuŋ	23	
脹		z	iuung	1		ʦ	iuŋ	23	
章		z	iuung	1		ʦ	iuŋ	23	
彰		z	iuung	1		ʦ	iuŋ	23	
漳		z	iuung	1		ʦ	iuŋ	23	
璋		z	iuung	1		ʦ	iuŋ	23	
樟		z	iuung	1		ʦ	iuŋ	23	
障		z	iuung	1		ʦ	iuŋ	23	
蟑		z	iuung	1		ʦ	iuŋ	23	
賬		z	iuung	1		ʦ	iuŋ	23	
蔣		z	iuung	2		ʦ	iuŋ	45	
槳		z	iuung	2		ʦ	iuŋ	45	
獎		z	iuung	2		ʦ	iuŋ	45	
長		z	iuung	2		ʦ	iuŋ	45	長大
掌		z	iuung	2		ʦ	iuŋ	45	
象		z	iuung	6		ʦ	iuŋ	32	
像		z	iuung	6		ʦ	iuŋ	32	
橡		z	iuung	6		ʦ	iuŋ	32	
仗		z	iuung	6		ʦ	iuŋ	32	仗義
丈		z	iuung	6		ʦ	iuŋ	32	
杖		z	iuung	6		ʦ	iuŋ	32	
匠		z	iuung	6		ʦ	iuŋ	32	
奏		z	ou	1		ʦ	ou	23	
鄒		z	ou	1		ʦ	ou	23	
皺		z	ou	1		ʦ	ou	23	
縐		z	ou	1		ʦ	ou	23	
咒		z	ou	1		ʦ	ou	23	
揍		z	ou	1		ʦ	ou	23	
租		z	ou	1		ʦ	ou	23	
走		z	ou	2		ʦ	ou	45	
祖		z	ou	2		ʦ	ou	45	
組		z	ou	2		ʦ	ou	45	
做		z	ou	6		ʦ	ou	32	
晝		z	u	1		ʦ	u	23	
舟		z	u	1		ʦ	u	23	
州		z	u	1		ʦ	u	23	
