單字	粵拼	聲母_定	韻母_定	聲調_定	IPA	聲母_定	韻母_定	聲調_定	備註
哨		s	aau	1		s	au	23	
梢		s	aau	1		s	au	23	
搔		s	aau	1		s	au	23	
騷		s	aau	1		s	au	23	
掃		s	aau	1		s	au	23	
稍		s	aau	2		s	au	35	
嫂		s	aau	2		s	au	35	
沁		s	am	1		s	ɐm	23	
心		s	am	1		s	ɐm	23	
深		s	am	1		s	ɐm	23	
參		s	am	1		s	ɐm	23	人參
森		s	am	1		s	ɐm	23	
滲		s	am	1		s	ɐm	23	
審		s	am	2		s	ɐm	35	
沈		s	am	2		s	ɐm	35	
嬸		s	am	2		s	ɐm	35	
忱		s	am	4		s	ɐm	22	
涔		s	am	4		s	ɐm	22	
岑		s	am	4		s	ɐm	22	
甚		s	am	6		s	ɐm	31	
葚		s	am	6		s	ɐm	31	
什		s	am	6		s	ɐm	31	什麼
殉		s	an	1		s	ɐn	23	
詢		s	an	1		s	ɐn	23	
舜		s	an	1		s	ɐn	23	
瞬		s	an	1		s	ɐn	23	
辛		s	an	1		s	ɐn	23	
新		s	an	1		s	ɐn	23	
薪		s	an	1		s	ɐn	23	
信		s	an	1		s	ɐn	23	
迅		s	an	1		s	ɐn	23	
訊		s	an	1		s	ɐn	23	
申		s	an	1		s	ɐn	23	
伸		s	an	1		s	ɐn	23	
身		s	an	1		s	ɐn	23	
呻		s	an	1		s	ɐn	23	
紳		s	an	1		s	ɐn	23	
遜		s	an	1		s	ɐn	23	
孫		s	an	1		s	ɐn	23	
筍		s	an	2		s	ɐn	35	
損		s	an	2		s	ɐn	35	
馴		s	an	4		s	ɐn	22	
純		s	an	4		s	ɐn	22	
淳		s	an	4		s	ɐn	22	
醇		s	an	4		s	ɐn	22	
鶉		s	an	4		s	ɐn	22	鶉衣
脣		s	an	4		s	ɐn	22	
臣		s	an	4		s	ɐn	22	
辰		s	an	4		s	ɐn	22	
宸		s	an	4		s	ɐn	22	
晨		s	an	4		s	ɐn	22	
神		s	an	4		s	ɐn	22	
順		s	an	6		s	ɐn	31	
慎		s	an	6		s	ɐn	31	
腎		s	an	6		s	ɐn	31	
十		s	ap	8		s	ɐp	31	
拾		s	ap	8		s	ɐp	31	
溼		s	ap	7A		s	ɐp	35	
濕		s	ap	7A		s	ɐp	35	
膝		s	ap	7A		s	ɐp	35	
朮		s	at	8		s	ɐt	31	
述		s	at	8		s	ɐt	31	
術		s	at	8		s	ɐt	31	
實		s	at	8		s	ɐt	31	
戌		s	at	7A		s	ɐt	35	
恤		s	at	7A		s	ɐt	35	
失		s	at	7A		s	ɐt	35	
室		s	at	7A		s	ɐt	35	
率		s	at	7A		s	ɐt	35	率領
帥		s	at	7A		s	ɐt	35	
蟀		s	at	7A		s	ɐt	35	
瑟		s	at	7A		s	ɐt	35	
蝨		s	at	7A		s	ɐt	35	
窣		s	at	7A		s	ɐt	35	
摔		s	at	7A		s	ɐt	35	
修		s	au	1		s	ɐu	23	
脩		s	au	1		s	ɐu	23	
羞		s	au	1		s	ɐu	23	
宿		s	au	1		s	ɐu	23	星宿
秀		s	au	1		s	ɐu	23	
繡		s	au	1		s	ɐu	23	
琇		s	au	1		s	ɐu	23	
饈		s	au	1		s	ɐu	23	
鏽		s	au	1		s	ɐu	23	
仇		s	au	4		s	ɐu	22	仇人
四		s	ei	1		s	ei	23	
肆		s	ei	1		s	ei	23	四的大寫
死		s	ei	2		s	ei	35	
似		s	i	1		s	i	23	
撕		s	i	1		s	i	23	
司		s	i	1		s	i	23	
絲		s	i	1		s	i	23	絲瓜
伺		s	i	1		s	i	23	
思		s	i	1		s	i	23	
使		s	i	1		s	i	23	使者
詩		s	i	1		s	i	23	
試		s	i	1		s	i	23	
斯		s	i	1		s	i	23	
廝		s	i	1		s	i	23	
施		s	i	1		s	i	23	
私		s	i	1		s	i	23	
肆		s	i	1		s	i	23	肆意
駟		s	i	1		s	i	23	
嗜		s	i	1		s	i	23	
屍		s	i	1		s	i	23	
師		s	i	1		s	i	23	
獅		s	i	1		s	i	23	
抒		s	i	1		s	i	23	
曙		s	i	1		s	i	23	
書		s	i	1		s	i	23	
紓		s	i	1		s	i	23	
舒		s	i	1		s	i	23	
恕		s	i	1		s	i	23	
庶		s	i	1		s	i	23	
樞		s	i	1		s	i	23	
輸		s	i	1		s	i	23	
鷥		s	i	1		s	i	23	
荼		s	i	1		s	i	23	神荼
四		s	i	1		s	i	23	又音
肆		s	i	1		s	i	23	四的大寫，又音
史		s	i	2		s	i	35	
屎		s	i	2		s	i	35	
暑		s	i	2		s	i	35	
黍		s	i	2		s	i	35	
鼠		s	i	2		s	i	35	
柿		s	i	2		s	i	35	柿餅
時		s	i	2		s	i	35	該時、恁時，變調
死		s	i	2		s	i	35	又音
祠		s	i	4		s	i	22	
詞		s	i	4		s	i	22	
辭		s	i	4		s	i	22	
時		s	i	4		s	i	22	
匙		s	i	4		s	i	22	鑰匙
藷		s	i	4		s	i	22	藷蕷
薯		s	i	4		s	i	22	
殊		s	i	4		s	i	22	
糬		s	i	4		s	i	22	
柿		s	i	5		s	i	21	
絲		s	i	5		s	i	21	絲襪
市		s	i	5		s	i	21	
峙		s	i	6		s	i	31	
侍		s	i	6		s	i	31	
士		s	i	6		s	i	31	
仕		s	i	6		s	i	31	
事		s	i	6		s	i	31	
示		s	i	6		s	i	31	
氏		s	i	6		s	i	31	姓氏
是		s	i	6		s	i	31	
視		s	i	6		s	i	31	
豎		s	i	6		s	i	31	
樹		s	i	6		s	i	31	
些		s	iaa	1		s	ia	23	
卸		s	iaa	1		s	ia	23	
瀉		s	iaa	1		s	ia	23	
舍		s	iaa	1		s	ia	23	舍人
赦		s	iaa	1		s	ia	23	
寫		s	iaa	2		s	ia	35	
舍		s	iaa	2		s	ia	35	舍生取義
捨		s	iaa	2		s	ia	35	
蛇		s	iaa	4		s	ia	22	毒蛇
社		s	iaa	5		s	ia	21	
舍		s	iaa	5		s	ia	21	宿舍
射		s	iaa	6		s	ia	31	發射
錫		s	iaak	8		s	iak	31	
石		s	iaak	8		s	iak	31	
碩		s	iaak	8		s	iak	31	
石		s	iaak	9		s	iak	21	變調
惜		s	iaak	7B		s	iak	23	疼愛，白讀
削		s	iaak	7B		s	iak	23	
爍		s	iaak	7B		s	iak	23	
陝		s	iaam	2		s	iam	35	
閃		s	iaam	2		s	iam	35	
禪		s	iaam	4		s	iam	22	禪師
蟬		s	iaam	4		s	iam	22	
蟾		s	iaam	4		s	iam	22	
簷		s	iaam	4		s	iam	22	
腥		s	iaang	1		s	iaŋ	23	白讀
聲		s	iaang	1		s	iaŋ	23	白讀
鑲		s	iaang	1		s	iaŋ	23	
相		s	iaang	1		s	iaŋ	23	
廂		s	iaang	1		s	iaŋ	23	
湘		s	iaang	1		s	iaŋ	23	
箱		s	iaang	1		s	iaŋ	23	
襄		s	iaang	1		s	iaŋ	23	
上		s	iaang	1		s	iaŋ	23	
霜		s	iaang	1		s	iaŋ	23	
商		s	iaang	1		s	iaŋ	23	
傷		s	iaang	1		s	iaŋ	23	
想		s	iaang	2		s	iaŋ	35	
賞		s	iaang	2		s	iaŋ	35	
成		s	iaang	4		s	iaŋ	22	白讀
城		s	iaang	4		s	iaŋ	22	白讀
箱		s	iaang	4		s	iaŋ	22	
常		s	iaang	4		s	iaŋ	22	
徜		s	iaang	4		s	iaŋ	22	
嘗		s	iaang	4		s	iaŋ	22	
償		s	iaang	4		s	iaŋ	22	
裳		s	iaang	4		s	iaŋ	22	
嫦		s	iaang	4		s	iaŋ	22	
嚐		s	iaang	4		s	iaŋ	22	
腥		s	iaang	5		s	iaŋ	21	變調
尚		s	iaang	6		s	iaŋ	31	
上		s	iaang	6		s	iaŋ	31	上面
懾		s	iaap	7B		s	iap	23	
涉		s	iaap	7B		s	iap	23	
攝		s	iaap	7B		s	iap	23	
蕭		s	iaau	1		s	iau	23	
簫		s	iaau	1		s	iau	23	
嘯		s	iaau	1		s	iau	23	
逍		s	iaau	1		s	iau	23	
消		s	iaau	1		s	iau	23	
宵		s	iaau	1		s	iau	23	
硝		s	iaau	1		s	iau	23	
霄		s	iaau	1		s	iau	23	
銷		s	iaau	1		s	iau	23	
肖		s	iaau	1		s	iau	23	
笑		s	iaau	1		s	iau	23	
燒		s	iaau	1		s	iau	23	
少		s	iaau	1		s	iau	23	年少
瀟		s	iaau	1		s	iau	23	
小		s	iaau	2		s	iau	35	
少		s	iaau	2		s	iau	35	多少
迢		s	iaau	4		s	iau	22	
韶		s	iaau	4		s	iau	22	
邵		s	iaau	6		s	iau	31	
劭		s	iaau	6		s	iau	31	
召		s	iaau	6		s	iau	31	召南
紹		s	iaau	6		s	iau	31	
兆		s	iaau	6		s	iau	31	
肇		s	iaau	6		s	iau	31	
四		s	ie	1		s	iɛ	23	又音
肆		s	ie	1		s	iɛ	23	四的大寫，又音
死		s	ie	2		s	iɛ	35	又音
射		s	ik	8		s	ɪk	31	
食		s	ik	8		s	ɪk	31	
蝕		s	ik	8		s	ɪk	31	侵蝕
析		s	ik	7A		s	ɪk	35	
淅		s	ik	7A		s	ɪk	35	
蜥		s	ik	7A		s	ɪk	35	
昔		s	ik	7A		s	ɪk	35	
惜		s	ik	7A		s	ɪk	35	
適		s	ik	7A		s	ɪk	35	
釋		s	ik	7A		s	ɪk	35	
悉		s	ik	7A		s	ɪk	35	
窸		s	ik	7A		s	ɪk	35	
蟋		s	ik	7A		s	ɪk	35	
息		s	ik	7A		s	ɪk	35	
熄		s	ik	7A		s	ɪk	35	
色		s	ik	7A		s	ɪk	35	
嗇		s	ik	7A		s	ɪk	35	
識		s	ik	7A		s	ɪk	35	認識
式		s	ik	7A		s	ɪk	35	
拭		s	ik	7A		s	ɪk	35	
軾		s	ik	7A		s	ɪk	35	
飾		s	ik	7A		s	ɪk	35	
晰		s	ik	7A		s	ɪk	35	
媳		s	ik	7A		s	ɪk	35	
先		s	in	1		s	in	23	
宣		s	in	1		s	in	23	
渲		s	in	1		s	in	23	
雋		s	in	1		s	in	23	
仙		s	in	1		s	in	23	
鮮		s	in	1		s	in	23	鮮美
線		s	in	1		s	in	23	
煽		s	in	1		s	in	23	
扇		s	in	1		s	in	23	
飧		s	in	1		s	in	23	
搧		s	in	1		s	in	23	
腺		s	in	1		s	in	23	
選		s	in	2		s	in	35	
鮮		s	in	2		s	in	35	鮮有
蘚		s	in	2		s	in	35	
燹		s	in	2		s	in	35	
旋		s	in	4		s	in	22	
單		s	in	4		s	in	22	單于
漩		s	in	4		s	in	22	
倩		s	in	6		s	in	31	
旋		s	in	6		s	in	31	
禪		s	in	6		s	in	31	禪讓
單		s	in	6		s	in	31	姓單
擅		s	in	6		s	in	31	
繕		s	in	6		s	in	31	
善		s	in	6		s	in	31	
羨		s	in	6		s	in	31	
星		s	ing	1		s	ɪŋ	23	
惺		s	ing	1		s	ɪŋ	23	
腥		s	ing	1		s	ɪŋ	23	
性		s	ing	1		s	ɪŋ	23	
姓		s	ing	1		s	ɪŋ	23	
聲		s	ing	1		s	ɪŋ	23	聲樂
聖		s	ing	1		s	ɪŋ	23	
升		s	ing	1		s	ɪŋ	23	
昇		s	ing	1		s	ɪŋ	23	
勝		s	ing	1		s	ɪŋ	23	
猩		s	ing	1		s	ɪŋ	23	
醒		s	ing	2		s	ɪŋ	35	醒目
省		s	ing	2		s	ɪŋ	35	反省
成		s	ing	4		s	ɪŋ	22	
城		s	ing	4		s	ɪŋ	22	
誠		s	ing	4		s	ɪŋ	22	
盛		s	ing	4		s	ɪŋ	22	盛湯
丞		s	ing	4		s	ɪŋ	22	
承		s	ing	4		s	ɪŋ	22	
乘		s	ing	4		s	ɪŋ	22	乘船
繩		s	ing	4		s	ɪŋ	22	
盛		s	ing	6		s	ɪŋ	31	旺盛
乘		s	ing	6		s	ɪŋ	31	萬乘之國
剩		s	ing	6		s	ɪŋ	31	文讀
蝕		s	it	8		s	it	31	蝕本
折		s	it	8		s	it	31	折本
舌		s	it	8		s	it	31	
雪		s	it	7A		s	it	35	白雪雪
契		s	it	7B		s	it	23	
竊		s	it	7B		s	it	23	
泄		s	it	7B		s	it	23	
雪		s	it	7B		s	it	23	
薛		s	it	7B		s	it	23	
楔		s	it	7B		s	it	23	
屑		s	it	7B		s	it	23	
洩		s	it	7B		s	it	23	排洩
梳		s	o	1		s	ɔ	23	
蔬		s	o	1		s	ɔ	23	
疏		s	o	1		s	ɔ	23	
梭		s	o	1		s	ɔ	23	
娑		s	o	1		s	ɔ	23	
蓑		s	o	1		s	ɔ	23	
嗦		s	o	1		s	ɔ	23	
簑		s	o	1		s	ɔ	23	
所		s	o	2		s	ɔ	35	
瑣		s	o	2		s	ɔ	35	
鎖		s	o	2		s	ɔ	35	
傻		s	o	4		s	ɔ	22	
嘶		s	oi	1		s	ɔi	23	
西		s	oi	1		s	ɔi	23	
犀		s	oi	1		s	ɔi	23	
細		s	oi	1		s	ɔi	23	
世		s	oi	1		s	ɔi	23	
勢		s	oi	1		s	ɔi	23	
篩		s	oi	1		s	ɔi	23	
婿		s	oi	1		s	ɔi	23	
鰓		s	oi	1		s	ɔi	23	
腮		s	oi	1		s	ɔi	23	
思		s	oi	1		s	ɔi	23	于思
璽		s	oi	2		s	ɔi	35	
洗		s	oi	2		s	ɔi	35	
使		s	oi	2		s	ɔi	35	
駛		s	oi	2		s	ɔi	35	
細		s	oi	5		s	ɔi	21	細佬、老細，變調
勢		s	oi	5		s	ɔi	21	手勢，變調
逝		s	oi	6		s	ɔi	31	
誓		s	oi	6		s	ɔi	31	
噬		s	oi	6		s	ɔi	31	
索		s	ok	7A		s	ɔk	35	
數		s	ok	7B		s	ɔk	23	數見不鮮
朔		s	ok	7B		s	ɔk	23	
塑		s	ok	7B		s	ɔk	23	塑料
索		s	ok	7B		s	ɔk	23	
霜		s	ong	1		s	ɔŋ	23	
雙		s	ong	1		s	ɔŋ	23	
桑		s	ong	1		s	ɔŋ	23	
喪		s	ong	1		s	ɔŋ	23	
爽		s	ong	2		s	ɔŋ	35	
賞		s	ong	2		s	ɔŋ	35	
嗓		s	ong	2		s	ɔŋ	35	
嗽		s	ou	1		s	ou	23	
收		s	ou	1		s	ou	23	
狩		s	ou	1		s	ou	23	
颼		s	ou	1		s	ou	23	
瘦		s	ou	1		s	ou	23	
獸		s	ou	1		s	ou	23	
嗖		s	ou	1		s	ou	23	
擻		s	ou	1		s	ou	23	擻火
鬚		s	ou	1		s	ou	23	
數		s	ou	1		s	ou	23	數字
酥		s	ou	1		s	ou	23	
穌		s	ou	1		s	ou	23	
蘇		s	ou	1		s	ou	23	
素		s	ou	1		s	ou	23	
訴		s	ou	1		s	ou	23	
塑		s	ou	1		s	ou	23	塑造
塑		s	ou	1		s	ou	23	塑造
甦		s	ou	1		s	ou	23	
溯		s	ou	1		s	ou	23	
漱		s	ou	1		s	ou	23	
艘		s	ou	2		s	ou	35	
守		s	ou	2		s	ou	35	
手		s	ou	2		s	ou	35	
守		s	ou	2		s	ou	35	
首		s	ou	2		s	ou	35	
搜		s	ou	2		s	ou	35	
蒐		s	ou	2		s	ou	35	
叟		s	ou	2		s	ou	35	
擻		s	ou	2		s	ou	35	抖擻
數		s	ou	2		s	ou	35	數一下
愁		s	ou	4		s	ou	22	
鬚		s	ou	5		s	ou	21	
授		s	ou	6		s	ou	31	
售		s	ou	6		s	ou	31	
受		s	ou	6		s	ou	31	
壽		s	ou	6		s	ou	31	
嗽		s	u	1		s	u	23	又音
鬚		s	u	1		s	u	23	又音
數		s	u	1		s	u	23	數字，又音
酥		s	u	1		s	u	23	又音
穌		s	u	1		s	u	23	又音
蘇		s	u	1		s	u	23	又音
素		s	u	1		s	u	23	又音
訴		s	u	1		s	u	23	又音
塑		s	u	1		s	u	23	塑造，又音
塑		s	u	1		s	u	23	塑造，又音
甦		s	u	1		s	u	23	又音
溯		s	u	1		s	u	23	又音
數		s	u	2		s	u	35	數一下，又音
鬚		s	u	5		s	u	21	又音
歲		s	ui	1		s	ui	23	
稅		s	ui	1		s	ui	23	
說		s	ui	1		s	ui	23	
髓		s	ui	1		s	ui	23	
雖		s	ui	1		s	ui	23	
衰		s	ui	1		s	ui	23	衰老
帥		s	ui	1		s	ui	23	
緒		s	ui	1		s	ui	23	
絮		s	ui	1		s	ui	23	
須		s	ui	1		s	ui	23	
需		s	ui	1		s	ui	23	
碎		s	ui	1		s	ui	23	
綏		s	ui	1		s	ui	23	
水		s	ui	2		s	ui	35	
垂		s	ui	4		s	ui	22	
誰		s	ui	4		s	ui	22	
碎		s	ui	5		s	ui	21	變調
瑞		s	ui	6		s	ui	31	
睡		s	ui	6		s	ui	31	
遂		s	ui	6		s	ui	31	
隧		s	ui	6		s	ui	31	
穗		s	ui	6		s	ui	31	
粹		s	ui	6		s	ui	31	
祟		s	ui	6		s	ui	31	
邃		s	ui	6		s	ui	31	
萃		s	ui	6		s	ui	31	
悴		s	ui	6		s	ui	31	
墅		s	ui	6		s	ui	31	
淬		s	ui	6		s	ui	31	
淑		s	uk	8		s	ʊk	31	
孰		s	uk	8		s	ʊk	31	
塾		s	uk	8		s	ʊk	31	
熟		s	uk	8		s	ʊk	31	
蜀		s	uk	8		s	ʊk	31	
屬		s	uk	8		s	ʊk	31	屬於
贖		s	uk	8		s	ʊk	31	
夙		s	uk	7A		s	ʊk	35	
宿		s	uk	7A		s	ʊk	35	住宿
肅		s	uk	7A		s	ʊk	35	
縮		s	uk	7A		s	ʊk	35	
叔		s	uk	7A		s	ʊk	35	
倏		s	uk	7A		s	ʊk	35	
粟		s	uk	7A		s	ʊk	35	
嵩		s	ung	1		s	ʊŋ	23	
從		s	ung	1		s	ʊŋ	23	
鬆		s	ung	1		s	ʊŋ	23	
宋		s	ung	1		s	ʊŋ	23	
送		s	ung	1		s	ʊŋ	23	
忪		s	ung	1		s	ʊŋ	23	惺忪
悚		s	ung	2		s	ʊŋ	35	
慫		s	ung	2		s	ʊŋ	35	
聳		s	ung	2		s	ʊŋ	35	
崇		s	ung	4		s	ʊŋ	22	
嗽		s	uo	1		s	uɔ	23	又音
鬚		s	uo	1		s	uɔ	23	又音
數		s	uo	1		s	uɔ	23	數字，又音
酥		s	uo	1		s	uɔ	23	又音
穌		s	uo	1		s	uɔ	23	又音
蘇		s	uo	1		s	uɔ	23	又音
素		s	uo	1		s	uɔ	23	又音
訴		s	uo	1		s	uɔ	23	又音
塑		s	uo	1		s	uɔ	23	塑造，又音
塑		s	uo	1		s	uɔ	23	塑造，又音
甦		s	uo	1		s	uɔ	23	又音
溯		s	uo	1		s	uɔ	23	又音
數		s	uo	2		s	uɔ	35	數一下，又音
鬚		s	uo	5		s	uɔ	21	又音
痠		s	waan	1		s	uan	23	
酸		s	waan	1		s	uan	23	
蒜		s	waan	1		s	uan	23	
算		s	waan	1		s	uan	23	
船		s	waan	4		s	uan	22	
蒜		s	waan	5		s	uan	21	蒜子，變調
說		s	wat	7B		s	uat	23	
猜		t	aai	2		tʰ	ai	35	
賊		t	aak	9		tʰ	ak	21	
賊		t	aak	7B		tʰ	ak	23	
參		t	aam	1		tʰ	am	23	
慘		t	aam	2		tʰ	am	35	
蠶		t	aam	4		tʰ	am	22	
慚		t	aam	4		tʰ	am	22	
餐		t	aan	1		tʰ	an	23	
璨		t	aan	1		tʰ	an	23	
燦		t	aan	1		tʰ	an	23	
殘		t	aan	4		tʰ	an	22	
曾		t	aang	4		tʰ	aŋ	22	曾經
層		t	aang	4		tʰ	aŋ	22	
躁		t	aau	1		tʰ	au	23	
澡		t	aau	1		tʰ	au	23	
操		t	aau	1		tʰ	au	23	
糙		t	aau	1		tʰ	au	23	
噪		t	aau	1		tʰ	au	23	
燥		t	aau	1		tʰ	au	23	
草		t	aau	2		tʰ	au	35	
槽		t	aau	4		tʰ	au	22	
曹		t	aau	4		tʰ	au	22	
嘈		t	aau	4		tʰ	au	22	
侵		t	am	1		tʰ	ɐm	23	
寢		t	am	2		tʰ	ɐm	35	
尋		t	am	4		tʰ	ɐm	22	
親		t	an	1		tʰ	ɐn	23	
村		t	an	1		tʰ	ɐn	23	
村		t	an	1		tʰ	ɐn	23	
寸		t	an	1		tʰ	ɐn	23	
忖		t	an	2		tʰ	ɐn	35	
旬		t	an	4		tʰ	ɐn	22	
巡		t	an	4		tʰ	ɐn	22	
循		t	an	4		tʰ	ɐn	22	
秦		t	an	4		tʰ	ɐn	22	
存		t	an	4		tʰ	ɐn	22	
村		t	an	5		tʰ	ɐn	21	
儘		t	an	6		t	ɐn	31	
緝		t	ap	7A		tʰ	ɐp	35	
輯		t	ap	7A		tʰ	ɐp	35	
七		t	at	7A		tʰ	ɐt	35	
柒		t	at	7A		tʰ	ɐt	35	
漆		t	at	7A		tʰ	ɐt	35	
猝		t	at	7A		tʰ	ɐt	35	
秋		t	au	1		tʰ	ɐu	23	
鰍		t	au	1		tʰ	ɐu	23	
囚		t	au	4		tʰ	ɐu	22	
糍		t	ei	4		tʰ	ei	22	丸糍、團糍
刺		t	i	1		tʰ	i	23	
賜		t	i	1		tʰ	i	23	
次		t	i	1		tʰ	i	23	
姒		t	i	1		tʰ	i	23	
雌		t	i	2		tʰ	i	35	
此		t	i	2		tʰ	i	35	
疵		t	i	2		tʰ	i	35	
雌		t	i	4		tʰ	i	22	
臍		t	i	4		tʰ	i	22	
慈		t	i	4		tʰ	i	22	
茨		t	i	4		tʰ	i	22	
瓷		t	i	4		tʰ	i	22	
且		t	iaa	2		tʰ	ia	35	
邪		t	iaa	4		tʰ	ia	22	
惜		t	iaak	7B		tʰ	iak	23	疼愛，白讀
籤		t	iaam	1		tʰ	iam	23	
塹		t	iaam	1		tʰ	iam	23	
纖		t	iaam	1		tʰ	iam	23	
簽		t	iaam	1		tʰ	iam	23	
潛		t	iaam	4		tʰ	iam	22	
籤		t	iaam	5		tʰ	iam	21	牙籤，變調
簽		t	iaam	5		tʰ	iam	21	牙簽，變調
青		t	iaang	1		tʰ	iaŋ	23	青色，白讀
清		t	iaang	1		tʰ	iaŋ	23	水清，白讀
槍		t	iaang	1		tʰ	iaŋ	23	
鏘		t	iaang	1		tʰ	iaŋ	23	
搶		t	iaang	1		tʰ	iaŋ	23	
請		t	iaang	2		tʰ	iaŋ	35	白讀
醒		t	iaang	2		tʰ	iaŋ	35	瞓醒，白讀
情		t	iaang	4		tʰ	iaŋ	22	情願，白讀
晴		t	iaang	4		tʰ	iaŋ	22	晴水，白讀，天放晴
薔		t	iaang	4		tʰ	iaŋ	22	
牆		t	iaang	4		tʰ	iaŋ	22	
妾		t	iaap	7B		tʰ	iap	23	
俏		t	iaau	1		tʰ	iau	23	
峭		t	iaau	1		tʰ	iau	23	
肖		t	iaau	1		tʰ	iau	23	肖像
悄		t	iaau	2		tʰ	iau	35	
憔		t	iaau	4		tʰ	iau	22	
樵		t	iaau	4		tʰ	iau	22	
戚		t	ik	7A		tʰ	ɪk	35	
千		t	in	1		tʰ	in	23	
仟		t	in	1		tʰ	in	23	
阡		t	in	1		tʰ	in	23	
遷		t	in	1		tʰ	in	23	
踐		t	in	1		tʰ	in	23	
淺		t	in	2		tʰ	in	35	
痊		t	in	4		tʰ	in	22	
詮		t	in	4		tʰ	in	22	
銓		t	in	4		tʰ	in	22	
拴		t	in	4		tʰ	in	22	
全		t	in	4		tʰ	in	22	
泉		t	in	4		tʰ	in	22	
前		t	in	4		tʰ	in	22	
錢		t	in	4		tʰ	in	22	
青		t	ing	1		tʰ	ɪŋ	23	
蜻		t	ing	1		tʰ	ɪŋ	23	
清		t	ing	1		tʰ	ɪŋ	23	
請		t	ing	2		tʰ	ɪŋ	35	
情		t	ing	4		tʰ	ɪŋ	22	
晴		t	ing	4		tʰ	ɪŋ	22	
切		t	it	7B		tʰ	it	23	急切
錯		t	o	1		tʰ	ɔ	23	
挫		t	o	1		tʰ	ɔ	23	
搓		t	o	1		tʰ	ɔ	23	
磋		t	o	1		tʰ	ɔ	23	
蹉		t	o	1		tʰ	ɔ	23	
坐		t	o	1		tʰ	ɔ	23	
妻		t	oi	1		tʰ	ɔi	23	
萋		t	oi	1		tʰ	ɔi	23	
淒		t	oi	1		tʰ	ɔi	23	
悽		t	oi	1		tʰ	ɔi	23	
砌		t	oi	1		tʰ	ɔi	23	
切		t	oi	1		tʰ	ɔi	23	一切
棲		t	oi	1		tʰ	ɔi	23	
沏		t	oi	1		tʰ	ɔi	23	
蔡		t	oi	1		tʰ	ɔi	23	
菜		t	oi	1		tʰ	ɔi	23	
塞		t	oi	1		tʰ	ɔi	23	塞外
賽		t	oi	1		tʰ	ɔi	23	
采		t	oi	2		tʰ	ɔi	35	
採		t	oi	2		tʰ	ɔi	35	
彩		t	oi	2		tʰ	ɔi	35	
綵		t	oi	2		tʰ	ɔi	35	
齊		t	oi	4		tʰ	ɔi	22	整齊
隋		t	oi	4		tʰ	ɔi	22	
隨		t	oi	4		tʰ	ɔi	22	
才		t	oi	4		tʰ	ɔi	22	
材		t	oi	4		tʰ	ɔi	22	
財		t	oi	4		tʰ	ɔi	22	
裁		t	oi	4		tʰ	ɔi	22	
倉		t	ong	1		tʰ	ɔŋ	23	
蒼		t	ong	1		tʰ	ɔŋ	23	
滄		t	ong	1		tʰ	ɔŋ	23	
庠		t	ong	4		tʰ	ɔŋ	22	
祥		t	ong	4		tʰ	ɔŋ	22	
翔		t	ong	4		tʰ	ɔŋ	22	
藏		t	ong	4		tʰ	ɔŋ	22	收藏
湊		t	ou	1		tʰ	ou	23	
醋		t	ou	1		tʰ	ou	23	
厝		t	ou	1		tʰ	ou	23	
措		t	ou	1		tʰ	ou	23	
錯		t	ou	1		tʰ	ou	23	同“措”
聚		t	ou	1		tʰ	ou	23	聚錢，存錢
粗		t	ou	1		tʰ	ou	23	
娶		t	ou	2		tʰ	ou	35	娶老婆、娶新婦
醋		t	u	1		tʰ	u	23	又音
厝		t	u	1		tʰ	u	23	又音
措		t	u	1		tʰ	u	23	又音
錯		t	u	1		tʰ	u	23	同“措”，又音
粗		t	u	1		tʰ	u	23	又音
娶		t	u	2		tʰ	u	35	娶老婆、娶新婦，又音
脆		t	ui	1		tʰ	ui	23	
翠		t	ui	1		tʰ	ui	23	
蛆		t	ui	1		tʰ	ui	23	
趨		t	ui	1		tʰ	ui	23	
趣		t	ui	1		tʰ	ui	23	
崔		t	ui	1		tʰ	ui	23	
催		t	ui	1		tʰ	ui	23	
璀		t	ui	1		tʰ	ui	23	
摧		t	ui	1		tʰ	ui	23	
取		t	ui	2		tʰ	ui	35	
娶		t	ui	2		tʰ	ui	35	
隋		t	ui	4		tʰ	ui	22	
隨		t	ui	4		tʰ	ui	22	
徐		t	ui	4		tʰ	ui	22	
蹙		t	uk	7A		tʰ	ʊk	35	
蹴		t	uk	7A		tʰ	ʊk	35	
蓄		t	uk	7A		tʰ	ʊk	35	
促		t	uk	7A		tʰ	ʊk	35	
簇		t	uk	7A		tʰ	ʊk	35	
速		t	uk	7A		tʰ	ʊk	35	
囪		t	ung	1		tʰ	ʊŋ	23	
蔥		t	ung	1		tʰ	ʊŋ	23	
聰		t	ung	1		tʰ	ʊŋ	23	
松		t	ung	4		tʰ	ʊŋ	22	
從		t	ung	4		tʰ	ʊŋ	22	
叢		t	ung	4		tʰ	ʊŋ	22	
醋		t	uo	1		tʰ	uɔ	23	又音
厝		t	uo	1		tʰ	uɔ	23	又音
措		t	uo	1		tʰ	uɔ	23	又音
錯		t	uo	1		tʰ	uɔ	23	同“措”，又音
粗		t	uo	1		tʰ	uɔ	23	又音
娶		t	uo	2		tʰ	uɔ	35	娶老婆、娶新婦，又音
竄		t	waan	2		tʰ	uan	35	
撮		t	waat	7B		tʰ	uat	23	
划		w	aa	1		w	a	23	划船
譁		w	aa	1		w	a	23	
窪		w	aa	1		w	a	23	
